x,idx,L,W,U_0,N_p,k_f,T_f,rho_f,mu_f,lam_f,C_fp,rho_p,d_p,C_pv,h,I_0,eps_p,avg_q,avg_T,rms_T,T_norm
0.5,35,0.16816092600664503,0.04932115922023694,1.7803509647305074,2387055.1799214976,0.11291615237601775,323.7169278420889,1.1535690878765184,1.63886068867157e-5,0.024812892359474897,1213.2252361535561,10991.913699386265,1.1280030738638496e-5,442.4091068143456,4568.696069388213,8348947.292985232,0.48242849363223855,806402.095683,519.371192314,9.25418763607,0.6043992378654738
0.75,1,0.1898058021911444,0.034211542160900464,1.8599884307651788,1600067.358785936,0.08322124242011582,300.1694656375683,1.162702499064844,1.5192851915859681e-05,0.031583500359053725,1062.356708388343,8415.812015284622,1.0737636197872597e-5,467.69863696565955,6279.242115476119,7876977.774491343,0.44267103472751695,689571.40408,731.89439844,7.09268781339,1.4382706511651209
0.75,2,0.15112179222009606,0.046360613012378434,2.232010092216693,2215856.7374812188,0.11122739884058548,243.21936661105036,1.1319405522885584,1.8407418886986623e-5,0.02590529952909897,1113.6519441872085,10648.082201854322,1.1005492554734672e-5,382.8729975292645,4666.593070696419,6551357.600487934,0.32479883608867105,684196.17691,377.124431095,5.22314429341,0.5505526403992609
0.75,3,0.1693629032607164,0.039825470074792285,2.0375261836045615,1707728.979399851,0.08674231192193717,289.82674026738954,1.1019924829832752,2.177345194568744e-5,0.03487354378990959,951.668650389702,10805.810715006,1.2448398377664858e-5,528.5409069036851,6147.514543716455,6121349.690279996,0.4027115414715384,619226.774687,575.225350553,5.65070345306,0.9847214581453259
0.75,4,0.13484532707057756,0.03252194904260157,2.44505768409013,2076160.8429433575,0.12083851426505127,357.6900103216864,1.2267570988069532,2.2302137344423606e-5,0.037009871279904065,997.6193818518157,10965.875637981477,9.729835332843908e-6,462.52764462032087,4920.611667212998,6363488.389388588,0.3890929290359961,1070190.716741,603.298885364,5.35878941486,0.6866528780645194
0.75,5,0.20093476416641515,0.04407101810498035,1.6979202478075912,1945271.8999654225,0.09041235697466499,251.89886633990943,1.4408822829152905,2.284365985559991e-5,0.03557158739187709,936.8269839950863,7819.270244496988,1.1419857442614127e-5,413.86014244569475,6018.550387165598,8512473.09855723,0.4388801323764462,577278.980782,583.978774209,7.7375156529,1.3183064802720699
0.75,6,0.15998257866517285,0.03785862391933629,1.964563252413632,1822634.6853890277,0.07984310120971254,279.8403868148398,0.9637262699475421,2.125729934802412e-5,0.02489856338982882,1223.7922806325716,7372.629011901406,1.2602708109194416e-5,505.5509941033917,5356.113214982733,7011572.378820889,0.33616709579764564,648270.634577,581.705670576,8.10185268982,1.0787052119138667
0.75,7,0.17929322830163294,0.035988913686996006,2.357501226166965,2364952.1653052713,0.10238072131296269,260.8881017472753,1.4027604554197939,2.0261411208845076e-5,0.03221568906021333,813.2462075442758,7158.9686363571345,8.708671238390348e-6,552.5762851401655,5299.634471582379,8268366.1968959235,0.3192596956640257,701553.363772,511.589282244,5.06399121154,0.9609529097635171
0.75,8,0.14275176881359725,0.04876915785706856,2.152082776393068,1570572.7959802034,0.09822485288609895,270.19812602671175,1.0168190434920177,1.978110243401888e-5,0.03286053191779418,966.7454456449633,9192.037542977789,1.3077209337255967e-5,362.1701828322629,5133.74650489852,5664362.741821455,0.3276043416937811,571524.15531,399.86557351,4.73510639602,0.4798976565458094
0.75,9,0.18447464602278393,0.04189449859713711,2.5825270720737517,2175011.1284802733,0.10671242347104544,321.9753557614981,1.0728367581640172,1.5561752492263998e-5,0.02917639323178887,1185.918833614578,10339.498487903453,9.261981149698066e-6,447.3551768091953,5529.186569834639,6615205.229360313,0.3759348611480271,1057773.796026,479.940431925,4.72535658688,0.4906123196599985
0.75,10,0.14687717026719854,0.03363880990133672,1.7933830496997138,1676249.8548733084,0.09423768069579137,333.46533310980794,1.0444524145500422,1.7971060100217545e-5,0.028042535294844163,826.1300474797848,8052.637409766691,1.0870739405906866e-5,488.96721522199584,6981.448670769084,7288925.103369414,0.3727154674285967,515974.785084,765.892289135,7.42155697516,1.2967673490749239
0.75,11,0.1646059354758194,0.04558449428260993,1.8263821408379577,2037890.2938688118,0.11593340166432897,345.3653405337191,1.3295159153283953,1.672307356029945e-5,0.0286038465416575,1167.4239386819859,7592.666109903417,8.496715895235694e-6,457.4138240512548,5892.291674181667,6679675.0986844,0.4701402101705008,978891.924872,480.002875092,4.73582239392,0.38984089819266565
0.75,12,0.131057869106237,0.03915875556783292,2.1916821111180904,1909414.0694105322,0.08290832145529804,370.4544969284105,1.365647227827862,1.9312179663691443e-5,0.02440996324159869,1079.187077418431,10492.655994796762,9.148575855196399e-6,522.6972273036567,6082.690690573607,7577248.909675126,0.35396988041969524,1196410.358659,504.433051184,5.7521227042,0.3616599484321568
0.75,13,0.19529102411707214,0.03197750210498664,2.0007121397492726,1789037.4665563765,0.11080917166748391,310.88128037467106,1.480040120319665,2.0753382453947865e-5,0.02642383096089947,1096.2840812986144,10039.857596398031,8.602040765865574e-6,558.754008296629,6621.042706441938,8031259.397173124,0.38245731297862035,1009061.143368,592.966666537,6.40409347603,0.9073733414323385
0.75,14,0.15548908004060422,0.04333322927155595,2.400880356929816,2321358.231719203,0.0864161513510566,298.55457708575534,1.1943004414837926,1.8854372985870223e-5,0.027492239011187625,1149.217479288886,11128.311579684088,1.1849823473236941e-5,437.51772179837207,5955.086425648137,6003757.701711998,0.40969856742292476,983608.938056,489.807402473,6.18784051425,0.6405958577292559
0.75,15,0.17425734326033723,0.03722483620174909,1.6672422074621214,1527347.2180826543,0.12038414824777795,241.91086519540798,0.9899167762979824,1.5939610414927268e-5,0.03096371749385581,839.2179994418167,9328.197875608936,1.229597804110013e-5,494.4337981526443,6551.225628824186,7953744.512662413,0.36635915366409566,335052.391506,699.393968053,5.73529280413,1.8911225938035134
0.75,16,0.1387422392625007,0.03538642661528619,1.9290675035428628,2115150.093574544,0.0900723966333721,288.2674947796017,1.294340539117842,1.63266431789068e-5,0.029760400258623664,893.676373701095,8925.650316619418,1.0476299042904903e-5,565.0007975068196,6907.8312112022995,8188562.841139508,0.3958436727140677,643150.639653,640.643011537,6.89431224043,1.222390741719982
0.75,17,0.18712123923350316,0.04795271790106967,2.3149058699809295,1630115.8145645557,0.07954288242496454,355.76566568010384,1.2600958077211555,1.7129129744471577e-5,0.023930951200967894,1013.4241508296539,9748.900362418863,1.2758930656535481e-5,499.9614966918803,6213.0292312531665,5888424.671784663,0.4061900314207219,1051513.921193,518.669195027,6.99494172821,0.4578955898835252
0.75,18,0.14898436564618198,0.041193146675262894,2.1131989228515216,1981803.122443365,0.10199575861401303,250.54366988578994,1.1682172199579786,2.3398331179626832e-5,0.025396943565275203,1131.2949571636882,7935.0959721929,1.1704732191031187e-5,374.45352216984634,6762.916934153706,5945811.548828143,0.34793325511231776,699585.411444,427.377946734,6.49500579616,0.7058022137570658
0.75,19,0.16696747924710045,0.03479402572385774,2.5358659466100284,1856862.8429998711,0.09785551670653271,278.3348671376724,1.1373093686612012,1.7545045457402574e-5,0.033518282222743175,852.5132970718619,8171.919971782495,1.199671329981163e-5,432.68041715055995,4868.725168072557,8849196.087207016,0.4168068179398325,684255.348662,748.785572218,6.51209557983,1.6902327398587442
0.75,20,0.13293811050561638,0.047149945890777464,1.7609801864765384,1739799.2659647237,0.10631117309867022,259.4845439006402,1.107219255072329,1.5250512601316104e-5,0.03035609701710838,1204.7067336220475,9606.599187654361,1.2145423965422436e-5,546.4668644259776,6834.990027535924,7359960.85095917,0.49079860488452537,609387.475694,462.497450341,7.08165427227,0.7823699376795866
0.75,21,0.19809279612035766,0.04050353602097244,1.8942130922245233,2257469.40636191,0.09388333671932621,268.74448096819435,1.2325756319304586,1.8477279660749527e-5,0.03628360332981317,1262.8752522388986,7265.013411116242,1.02213224227242e-5,540.4249909852915,5079.612557408098,6488126.206421776,0.39245378588654595,792295.882233,503.69932798,5.21892599605,0.8742685474520028
0.75,22,0.15771982747635543,0.03307566569949929,2.2730801271246683,1556030.0263964103,0.11549747940640029,320.24315320425023,1.4477164160117029,2.1856087659567483e-5,0.03418919833598592,982.0610947860557,9466.375131701889,9.493026463803126e-6,478.21470081985325,5768.681649266936,7725659.923482248,0.4742011268003279,1034802.206177,588.800368416,6.89528270833,0.8386040810698134
0.75,23,0.17675735240269827,0.04482136848463326,2.075017623172134,2154871.542614129,0.08512372703405922,331.6713153614613,0.9682972426601808,2.2386779552058128e-5,0.026952741537147346,907.8344272476088,8292.96944926674,1.0348025430699713e-5,404.7592518264745,7055.850679087477,7431688.892318456,0.4950379619387724,604908.172648,670.599632112,8.6996343103,1.0218800995231334
0.75,24,0.14073272563224695,0.03850320246670142,2.4900478948368323,1660728.5651459673,0.11377012001116023,343.5073016641217,1.409413775936253,2.2930357277051916e-5,0.032104841248147296,1243.180190113998,10188.576565778138,1.0096170788229314e-5,391.48178227190624,5707.852484992385,5831591.672648305,0.45816493042315626,1498485.51089,463.975752152,5.15914179001,0.350701280305451
0.75,25,0.18186548552495033,0.03660165866565765,1.7291627785163841,2019020.3828041127,0.08872529017376721,368.4614803343121,1.021641836277096,2.1337976133274684e-5,0.026332911786613178,866.0192252403236,7481.838707133062,9.850445891125188e-6,472.9274402594821,4716.325427523482,6810505.874486437,0.43139544212294906,563660.164137,832.446613432,8.26289653615,1.2592500379597493
0.75,26,0.1447997785011375,0.049599498468357255,1.8464723404488734,1891733.7881000696,0.12360095096361069,309.208763086533,1.077925244075012,2.033830834870312e-5,0.035449192597628375,1045.7888159275321,8666.983049414293,8.925913926449282e-6,400.2841329625865,4766.587787133753,8763786.766104285,0.4782971202934347,643529.919128,470.99071468,5.44975321888,0.5232126993379933
0.75,27,0.16227779275370566,0.04260779169267778,2.2157906096143765,1772471.816292032,0.09247923452963264,301.7930891585793,1.049406272959254,1.9856176681549627e-5,0.037620783907667085,922.2167795292406,9057.86469350571,9.972551531930614e-6,516.9181568773399,5470.882815422423,8109529.719240466,0.3695236436341503,647086.515996,512.312211589,5.14672372629,0.6975611105521436
0.75,28,0.12920422134284731,0.03459877086729431,2.022719968972298,2299863.540118955,0.08166835960725224,244.53494574084732,1.3358218355460894,1.5620813247978362e-5,0.036158758629596936,1029.4793066052898,8795.365825202487,1.1141916096940606e-5,511.2029812896558,6413.792316289899,6425505.099480725,0.33043408033431426,680113.704047,487.393598657,4.61637187949,0.9931449763974792
0.75,29,0.1925288796343837,0.04688535288291622,2.4272900356789284,1615021.7044750492,0.10472120243771045,291.3944197497665,1.3721245195736103,1.8039264782886465e-5,0.02530955770734388,879.7391208581123,7705.135183082026,9.610701551038504e-6,409.2844018737063,5830.159076129925,5719565.976355838,0.45424134298313223,853665.6828,408.13151924700003,4.60800268381,0.40061542564020597
0.75,30,0.1532898837053185,0.04027624090488405,1.6855818681490629,2236566.295405697,0.10047032851093157,359.6247637875507,1.4870599798114685,1.6786541820884445e-5,0.032747465329039695,1053.1836070640584,8540.474230599199,9.376792210629892e-6,418.48703913720857,6346.160637138384,6876879.087188944,0.3509385882261203,949251.212585,547.642515854,4.98265509104,0.52281647705863
0.75,31,0.17179269358465146,0.03289005382425522,1.9502872419221078,1723689.538410716,0.10915192975413363,253.2613930827171,1.1999650320412463,1.938547423163912e-5,0.03340295244532762,1104.0359253459349,9893.309424058187,1.1561417431506948e-5,395.85849212484766,5647.664747555248,6744773.272634958,0.3332882613272666,654287.504358,574.708503521,5.33868857366,1.2692306021285127
0.75,32,0.1367799058043843,0.044569842836411334,2.340369829558995,2095564.7928965231,0.09639200731197414,281.354049882455,0.9946119710989788,2.0832146748134443e-5,0.02965800060953616,943.4513040989127,8435.795046030124,1.0606162728472243e-5,427.8965949449209,6691.603831754468,6943899.153949819,0.4351216941793588,617785.355161,485.94582989,6.63055842765,0.7271684203338109
0.75,33,0.18845874062965642,0.0382871326926967,2.136444106446112,1963452.5523558778,0.118583704717906,262.29925147047936,1.3004796218321606,1.8925930062595328e-5,0.028505426365081757,989.0052660839772,10673.36567463554,1.2917089730858388e-5,423.1656638662846,5026.049437532186,7079905.12729144,0.3791820629323929,720638.664437,611.178508358,6.04203034436,1.3300810236082032
0.75,34,0.1500492730712986,0.03639625985180766,2.563760466554548,1839669.1614694328,0.08448478151951938,271.6596338846754,1.2660724669988128,1.6000105236276354e-5,0.029076003035332813,928.7377906199648,10831.468708240147,9.036559114678285e-6,534.4499179986668,5588.11167328562,6302070.242720044,0.4277011005747343,818818.019752,443.839782863,4.94316740313,0.6338083671695528
0.75,35,0.16816092600664503,0.04932115922023694,1.7803509647305074,2387055.1799214976,0.11291615237601775,323.7169278420889,1.1535690878765184,1.63886068867157e-5,0.024812892359474897,1213.2252361535561,10991.913699386265,1.1280030738638496e-5,442.4091068143456,4568.696069388213,8348947.292985232,0.48242849363223855,806417.877967,596.154134472,9.12442599699,0.8415908566968966
1,1,0.1898058021911444,0.034211542160900464,1.8599884307651788,1600067.358785936,0.08322124242011582,300.1694656375683,1.162702499064844,1.5192851915859681e-05,0.031583500359053725,1062.356708388343,8415.812015284622,1.0737636197872597e-5,467.69863696565955,6279.242115476119,7876977.774491343,0.44267103472751695,689583.320114,827.052861502,6.75939070225,1.7552864504233194
1,2,0.15112179222009606,0.046360613012378434,2.232010092216693,2215856.7374812188,0.11122739884058548,243.21936661105036,1.1319405522885584,1.8407418886986623e-5,0.02590529952909897,1113.6519441872085,10648.082201854322,1.1005492554734672e-5,382.8729975292645,4666.593070696419,6551357.600487934,0.32479883608867105,684206.389253,413.142114292,5.23355083719,0.698639874153958
1,3,0.1693629032607164,0.039825470074792285,2.0375261836045615,1707728.979399851,0.08674231192193717,289.82674026738954,1.1019924829832752,2.177345194568744e-5,0.03487354378990959,951.668650389702,10805.810715006,1.2448398377664858e-5,528.5409069036851,6147.514543716455,6121349.690279996,0.4027115414715384,619233.29848,643.913628041,5.44039584989,1.2217191810767205
1,4,0.13484532707057756,0.03252194904260157,2.44505768409013,2076160.8429433575,0.12083851426505127,357.6900103216864,1.2267570988069532,2.2302137344423606e-5,0.037009871279904065,997.6193818518157,10965.875637981477,9.729835332843908e-6,462.52764462032087,4920.611667212998,6363488.389388588,0.3890929290359961,1070207.052757,667.288755941,5.34959520271,0.8655504394458146
1,5,0.20093476416641515,0.04407101810498035,1.6979202478075912,1945271.8999654225,0.09041235697466499,251.89886633990943,1.4408822829152905,2.284365985559991e-5,0.03557158739187709,936.8269839950863,7819.270244496988,1.1419857442614127e-5,413.86014244569475,6018.550387165598,8512473.09855723,0.4388801323764462,577287.468448,658.645500273,7.71765171688,1.614721970936667
1,6,0.15998257866517285,0.03785862391933629,1.964563252413632,1822634.6853890277,0.07984310120971254,279.8403868148398,0.9637262699475421,2.125729934802412e-5,0.02489856338982882,1223.7922806325716,7372.629011901406,1.2602708109194416e-5,505.5509941033917,5356.113214982733,7011572.378820889,0.33616709579764564,648285.529154,652.770350309,7.86104980684,1.3326524013880614
1,7,0.17929322830163294,0.035988913686996006,2.357501226166965,2364952.1653052713,0.10238072131296269,260.8881017472753,1.4027604554197939,2.0261411208845076e-5,0.03221568906021333,813.2462075442758,7158.9686363571345,8.708671238390348e-6,552.5762851401655,5299.634471582379,8268366.1968959235,0.3192596956640257,701561.97836,572.010849133,5.16377772941,1.1925524594721155
1,8,0.14275176881359725,0.04876915785706856,2.152082776393068,1570572.7959802034,0.09822485288609895,270.19812602671175,1.0168190434920177,1.978110243401888e-5,0.03286053191779418,966.7454456449633,9192.037542977789,1.3077209337255967e-5,362.1701828322629,5133.74650489852,5664362.741821455,0.3276043416937811,571529.409519,435.442890734,4.76529619164,0.6115688777610255
1,9,0.18447464602278393,0.04189449859713711,2.5825270720737517,2175011.1284802733,0.10671242347104544,321.9753557614981,1.0728367581640172,1.5561752492263998e-5,0.02917639323178887,1185.918833614578,10339.498487903453,9.261981149698066e-6,447.3551768091953,5529.186569834639,6615205.229360313,0.3759348611480271,1057779.399792,522.972968943,4.87550244511,0.6242639679863883
1,10,0.14687717026719854,0.03363880990133672,1.7933830496997138,1676249.8548733084,0.09423768069579137,333.46533310980794,1.0444524145500422,1.7971060100217545e-5,0.028042535294844163,826.1300474797848,8052.637409766691,1.0870739405906866e-5,488.96721522199584,6981.448670769084,7288925.103369414,0.3727154674285967,515985.866195,863.338252773,7.18476560944,1.5889895202051134
1,11,0.1646059354758194,0.04558449428260993,1.8263821408379577,2037890.2938688118,0.11593340166432897,345.3653405337191,1.3295159153283953,1.672307356029945e-5,0.0286038465416575,1167.4239386819859,7592.666109903417,8.496715895235694e-6,457.4138240512548,5892.291674181667,6679675.0986844,0.4701402101705008,978893.489248,517.602807786,5.00345526419,0.4987109215594978
1,12,0.131057869106237,0.03915875556783292,2.1916821111180904,1909414.0694105322,0.08290832145529804,370.4544969284105,1.365647227827862,1.9312179663691443e-5,0.02440996324159869,1079.187077418431,10492.655994796762,9.148575855196399e-6,522.6972273036567,6082.690690573607,7577248.909675126,0.35396988041969524,1196419.36016,542.871918466,6.07005661989,0.4654213215581745
1,13,0.19529102411707214,0.03197750210498664,2.0007121397492726,1789037.4665563765,0.11080917166748391,310.88128037467106,1.480040120319665,2.0753382453947865e-5,0.02642383096089947,1096.2840812986144,10039.857596398031,8.602040765865574e-6,558.754008296629,6621.042706441938,8031259.397173124,0.38245731297862035,1009073.332844,661.527829754,6.56351954214,1.1279114295873112
1,14,0.15548908004060422,0.04333322927155595,2.400880356929816,2321358.231719203,0.0864161513510566,298.55457708575534,1.1943004414837926,1.8854372985870223e-5,0.027492239011187625,1149.217479288886,11128.311579684088,1.1849823473236941e-5,437.51772179837207,5955.086425648137,6003757.701711998,0.40969856742292476,983629.289899,539.931567491,5.95714010138,0.8084853120034825
1,15,0.17425734326033723,0.03722483620174909,1.6672422074621214,1527347.2180826543,0.12038414824777795,241.91086519540798,0.9899167762979824,1.5939610414927268e-5,0.03096371749385581,839.2179994418167,9328.197875608936,1.229597804110013e-5,494.4337981526443,6551.225628824186,7953744.512662413,0.36635915366409566,335059.321831,794.44195954,5.44970564555,2.2840276061940203
1,16,0.1387422392625007,0.03538642661528619,1.9290675035428628,2115150.093574544,0.0900723966333721,288.2674947796017,1.294340539117842,1.63266431789068e-5,0.029760400258623664,893.676373701095,8925.650316619418,1.0476299042904903e-5,565.0007975068196,6907.8312112022995,8188562.841139508,0.3958436727140677,643163.659641,721.344420677,6.62219718512,1.502343946994483
1,17,0.18712123923350316,0.04795271790106967,2.3149058699809295,1630115.8145645557,0.07954288242496454,355.76566568010384,1.2600958077211555,1.7129129744471577e-5,0.023930951200967894,1013.4241508296539,9748.900362418863,1.2758930656535481e-5,499.9614966918803,6213.0292312531665,5888424.671784663,0.4061900314207219,1051529.309102,563.644501345,7.08005844825,0.584313933913499
1,18,0.14898436564618198,0.041193146675262894,2.1131989228515216,1981803.122443365,0.10199575861401303,250.54366988578994,1.1682172199579786,2.3398331179626832e-5,0.025396943565275203,1131.2949571636882,7935.0959721929,1.1704732191031187e-5,374.45352216984634,6762.916934153706,5945811.548828143,0.34793325511231776,699591.699055,472.290525495,6.59332620822,0.8850626947002618
1,19,0.16696747924710045,0.03479402572385774,2.5358659466100284,1856862.8429998711,0.09785551670653271,278.3348671376724,1.1373093686612012,1.7545045457402574e-5,0.033518282222743175,852.5132970718619,8171.919971782495,1.199671329981163e-5,432.68041715055995,4868.725168072557,8849196.087207016,0.4168068179398325,684272.870404,849.648380332,6.17332076244,2.052612089421551
1,20,0.13293811050561638,0.047149945890777464,1.7609801864765384,1739799.2659647237,0.10631117309867022,259.4845439006402,1.107219255072329,1.5250512601316104e-5,0.03035609701710838,1204.7067336220475,9606.599187654361,1.2145423965422436e-5,546.4668644259776,6834.990027535924,7359960.85095917,0.49079860488452537,609401.137139,513.491043883,6.87615635363,0.9788887467595064
1,21,0.19809279612035766,0.04050353602097244,1.8942130922245233,2257469.40636191,0.09388333671932621,268.74448096819435,1.2325756319304586,1.8477279660749527e-5,0.03628360332981317,1262.8752522388986,7265.013411116242,1.02213224227242e-5,540.4249909852915,5079.612557408098,6488126.206421776,0.39245378588654595,792302.82054,561.21508899,5.33265586277,1.0882850764716514
1,22,0.15771982747635543,0.03307566569949929,2.2730801271246683,1556030.0263964103,0.11549747940640029,320.24315320425023,1.4477164160117029,2.1856087659567483e-5,0.03418919833598592,982.0610947860557,9466.375131701889,9.493026463803126e-6,478.21470081985325,5768.681649266936,7725659.923482248,0.4742011268003279,1034816.050875,655.372634311,6.9389025797,1.0464844533085302
1,23,0.17675735240269827,0.04482136848463326,2.075017623172134,2154871.542614129,0.08512372703405922,331.6713153614613,0.9682972426601808,2.2386779552058128e-5,0.026952741537147346,907.8344272476088,8292.96944926674,1.0348025430699713e-5,404.7592518264745,7055.850679087477,7431688.892318456,0.4950379619387724,604912.561011,750.723559462,8.73383470893,1.2634563940021406
1,24,0.14073272563224695,0.03850320246670142,2.4900478948368323,1660728.5651459673,0.11377012001116023,343.5073016641217,1.409413775936253,2.2930357277051916e-5,0.032104841248147296,1243.180190113998,10188.576565778138,1.0096170788229314e-5,391.48178227190624,5707.852484992385,5831591.672648305,0.45816493042315626,1498487.999304,498.596756378,5.43924112826,0.45148808762593157
1,25,0.18186548552495033,0.03660165866565765,1.7291627785163841,2019020.3828041127,0.08872529017376721,368.4614803343121,1.021641836277096,2.1337976133274684e-5,0.026332911786613178,866.0192252403236,7481.838707133062,9.850445891125188e-6,472.9274402594821,4716.325427523482,6810505.874486437,0.43139544212294906,563674.940938,938.196957346,8.32186819104,1.5462551919803287
1,26,0.1447997785011375,0.049599498468357255,1.8464723404488734,1891733.7881000696,0.12360095096361069,309.208763086533,1.077925244075012,2.033830834870312e-5,0.035449192597628375,1045.7888159275321,8666.983049414293,8.925913926449282e-6,400.2841329625865,4766.587787133753,8763786.766104285,0.4782971202934347,643526.610485,514.433753917,5.66162847564,0.6637101380371752
1,27,0.16227779275370566,0.04260779169267778,2.2157906096143765,1772471.816292032,0.09247923452963264,301.7930891585793,1.049406272959254,1.9856176681549627e-5,0.037620783907667085,922.2167795292406,9057.86469350571,9.972551531930614e-6,516.9181568773399,5470.882815422423,8109529.719240466,0.3695236436341503,647095.756411,566.405358354,5.21951116385,0.8768002936487997
1,28,0.12920422134284731,0.03459877086729431,2.022719968972298,2299863.540118955,0.08166835960725224,244.53494574084732,1.3358218355460894,1.5620813247978362e-5,0.036158758629596936,1029.4793066052898,8795.365825202487,1.1141916096940606e-5,511.2029812896558,6413.792316289899,6425505.099480725,0.33043408033431426,680124.918925,545.520105349,4.43168830536,1.2308472259303587
1,29,0.1925288796343837,0.04688535288291622,2.4272900356789284,1615021.7044750492,0.10472120243771045,291.3944197497665,1.3721245195736103,1.8039264782886465e-5,0.02530955770734388,879.7391208581123,7705.135183082026,9.610701551038504e-6,409.2844018737063,5830.159076129925,5719565.976355838,0.45424134298313223,853667.000086,440.660557879,4.86732448133,0.5122477577210129
1,30,0.1532898837053185,0.04027624090488405,1.6855818681490629,2236566.295405697,0.10047032851093157,359.6247637875507,1.4870599798114685,1.6786541820884445e-5,0.032747465329039695,1053.1836070640584,8540.474230599199,9.376792210629892e-6,418.48703913720857,6346.160637138384,6876879.087188944,0.3509385882261203,949254.998583,597.853980249,5.17445207726,0.6624382980538677
1,31,0.17179269358465146,0.03289005382425522,1.9502872419221078,1723689.538410716,0.10915192975413363,253.2613930827171,1.1999650320412463,1.938547423163912e-5,0.03340295244532762,1104.0359253459349,9893.309424058187,1.1561417431506948e-5,395.85849212484766,5647.664747555248,6744773.272634958,0.3332882613272666,654301.424147,647.58180877,5.07972906912,1.5569700967351738
1,32,0.1367799058043843,0.044569842836411334,2.340369829558995,2095564.7928965231,0.09639200731197414,281.354049882455,0.9946119710989788,2.0832146748134443e-5,0.02965800060953616,943.4513040989127,8435.795046030124,1.0606162728472243e-5,427.8965949449209,6691.603831754468,6943899.153949819,0.4351216941793588,617793.933759,537.861084435,6.64699544806,0.9116877281834375
1,33,0.18845874062965642,0.0382871326926967,2.136444106446112,1963452.5523558778,0.118583704717906,262.29925147047936,1.3004796218321606,1.8925930062595328e-5,0.028505426365081757,989.0052660839772,10673.36567463554,1.2917089730858388e-5,423.1656638662846,5026.049437532186,7079905.12729144,0.3791820629323929,720654.619798,689.866682427,5.7754814006,1.6300749184739534
1,34,0.1500492730712986,0.03639625985180766,2.563760466554548,1839669.1614694328,0.08448478151951938,271.6596338846754,1.2660724669988128,1.6000105236276354e-5,0.029076003035332813,928.7377906199648,10831.468708240147,9.036559114678285e-6,534.4499179986668,5588.11167328562,6302070.242720044,0.4277011005747343,818821.813937,489.197702877,4.90803718143,0.8007743582716953
1,35,0.16816092600664503,0.04932115922023694,1.7803509647305074,2387055.1799214976,0.11291615237601775,323.7169278420889,1.1535690878765184,1.63886068867157e-5,0.024812892359474897,1213.2252361535561,10991.913699386265,1.1280030738638496e-5,442.4091068143456,4568.696069388213,8348947.292985232,0.48242849363223855,806437.679155,663.745352265,8.83420311939,1.0503881483416861
